Morgan Stanley	decommissioning	none
Comptroller	Office	none
Currency	exposure	none
several data centers	investment bank's failure	none
investment bank's failure	Comptroller	none
Comptroller	risk	none
investment bank's failure	risk	none
decommissioning	Comptroller	none
Currency	customer data	none
Currency	Morgan Stanley	none
customer data	exposure	none
Morgan Stanley	Office	none
decommissioning	risk	none
decommissioning	Office	none
several data centers	Office	none
investment bank's failure	Office	none
Currency	risk	none
customer data	Morgan Stanley	none
customer data	decommissioning	none
exposure	Comptroller	none
Currency	Comptroller	none
exposure	risk	none
risk	Office	none
customer data	risk	none
investment bank's failure	customer data	none
customer data	Comptroller	none
Morgan Stanley	exposure	none
Currency	several data centers	none
several data centers	exposure	none
investment bank's failure	exposure	none
several data centers	Morgan Stanley	none
several data centers	customer data	none
Currency	decommissioning	none
Morgan Stanley	risk	none
Morgan Stanley	Comptroller	none
Currency	investment bank's failure	none
Currency	Office	none
exposure	Office	none
several data centers	Comptroller	none
investment bank's failure	Morgan Stanley	none
several data centers	risk	none
customer data	Office	none
investment bank's failure	decommissioning	none
decommissioning	exposure	none
several data centers	decommissioning	none
Morgan Stanley	personal data	none
two data centers	personal data	none
U.S. Treasury Department	two data centers	none
third-party company	part	none
OCC	part	none
bank's wealth management business	two data centers	none
U.S. Treasury Department	third-party company	none
bank's wealth management business	Morgan Stanley	none
third-party company	bank's wealth management business	none
U.S. Treasury Department	Morgan Stanley	none
personal data	part	none
bank's wealth management business	OCC	none
U.S. Treasury Department	OCC	none
two data centers	part	none
third-party company	personal data	none
bank's wealth management business	part	none
U.S. Treasury Department	part	none
two data centers	OCC	none
Morgan Stanley	part	none
two data centers	Morgan Stanley	none
U.S. Treasury Department	bank's wealth management business	none
third-party company	two data centers	none
third-party company	OCC	none
bank's wealth management business	personal data	none
Morgan Stanley	OCC	none
U.S. Treasury Department	personal data	none
third-party company	Morgan Stanley	none
OCC	personal data	none
appropriate inventory	bank hardware	none
devices	risk	none
subcontractors	connection	none
devices	decommissioning	none
third-party vendors	risks	none
risks	subcontractors	none
customer data	risk	none
bank hardware	bank	none
OCC report	devices	none
OCC report	connection	none
bank hardware	other things	none
risks	bank hardware	none
decommissioning	risks	none
subcontractors	bank	none
other things	subcontractors	none
third-party vendors	customer data	none
devices	connection	none
other things	connection	none
OCC report	bank	none
third-party vendors	connection	none
OCC report	subcontractors	none
decommissioning	bank	none
appropriate inventory	bank	none
OCC report	decommissioning	none
customer data	risks	none
customer data	connection	none
appropriate inventory	decommissioning	none
bank hardware	risk	none
customer data	subcontractors	none
devices	other things	none
third-party vendors	other things	none
customer data	decommissioning	none
OCC report	customer data	none
appropriate inventory	subcontractors	none
third-party vendors	bank	none
OCC report	other things	none
bank hardware	connection	none
risk	subcontractors	none
appropriate inventory	other things	none
appropriate inventory	risks	none
third-party vendors	risk	none
risk	connection	none
bank hardware	subcontractors	none
risks	bank	none
devices	bank	none
decommissioning	bank hardware	none
decommissioning	subcontractors	none
third-party vendors	appropriate inventory	none
customer data	bank hardware	none
OCC report	risk	none
third-party vendors	subcontractors	none
appropriate inventory	connection	none
third-party vendors	OCC report	none
appropriate inventory	customer data	none
risks	connection	none
risks	other things	none
devices	appropriate inventory	none
OCC report	risks	none
other things	bank	none
appropriate inventory	risk	none
third-party vendors	decommissioning	none
decommissioning	risk	none
third-party vendors	devices	none
devices	bank hardware	none
risk	other things	none
customer data	other things	none
devices	subcontractors	none
risk	bank	none
risks	risk	none
OCC report	bank hardware	none
customer data	bank	none
OCC report	appropriate inventory	none
devices	risks	none
decommissioning	other things	none
decommissioning	connection	none
devices	customer data	none
third-party vendors	bank hardware	none
connection	bank	none
computer servers	Morgan Stanley	none
proper oversight	OCC	none
local branch	Morgan Stanley	none
proper oversight	Morgan Stanley	none
local branch	computer servers	none
local branch	OCC	none
certain network devices	OCC	none
proper oversight	certain network devices	none
proper oversight	local branch	none
Morgan Stanley	OCC	none
computer servers	OCC	none
computer servers	certain network devices	none
proper oversight	computer servers	none
certain network devices	Morgan Stanley	none
local branch	certain network devices	none
company	Morgan Stanley	none
customer data	Morgan Stanley	none
spokesperson	bank	none
company	customer data	none
company	spokesperson	none
customer data	spokesperson	none
Morgan Stanley	bank	none
situation	spokesperson	none
company	bank	none
customer data	bank	none
situation	Morgan Stanley	none
Morgan Stanley	spokesperson	none
situation	customer data	none
situation	bank	none
situation	company	none
place	continuous fraud monitoring	none
we clients' information	spokesperson	none
enhanced security procedures	we	none
place	controls	none
place	we clients' information	none
we clients' information	we	none
enhanced security procedures	spokesperson	none
continuous fraud monitoring	we	none
we	controls	none
continuous fraud monitoring	spokesperson	none
place	spokesperson	none
we	spokesperson	none
continuous fraud monitoring	we clients' information	none
continuous fraud monitoring	controls	none
we clients' information	controls	none
place	we	none
place	enhanced security procedures	none
