Pizza	Neapolitan	hyponym	none
anchovies	mushrooms	hyponym	none
tomatoes	cheese	hyponym	none
anchovies	meat	hypernym	none
tomatoes	olives	hyponym	none
anchovies	tomatoes	hyponym	none
cheese	olives	hyponym	none
anchovies	Pizza	hypernym	none
anchovies	Italian	hyponym	none
Pizza	olives	hyponym	none
pineapple	cheese	hyponym	none
pineapple	olives	hyponym	none
cheese	Italian	hyponym	none
tomatoes	Pizza	hyponym	none
pineapple	tomatoes	hyponym	none
anchovies	savory dish	hyponym	none
olives	savory dish	hyponym	none
cheese	mushrooms	hyponym	none
olives	Italian	hyponym	none
olives	meat	hyponym	none
tomatoes	mushrooms	hyponym	none
tomatoes	savory dish	hyponym	none
Pizza	savory dish	hyponym	none
mushrooms	savory dish	hyponym	none
pineapple	anchovies	hyponym	none
savory dish	meat	hypernym	none
anchovies	cheese	hyponym	none
pineapple	Pizza	hypernym	none
anchovies	olives	hyponym	none
cheese	savory dish	hyponym	none
mushrooms	meat	hypernym	none
anchovies	onions	hyponym	none
savory dish	onions	hyponym	none
anchovies	Neapolitan	hyponym	none
Pizza	mushrooms	hyponym	none
tomatoes	onions	hyponym	none
mushrooms	olives	hyponym	none
pineapple	meat	hypernym	none
tomatoes	Neapolitan	hyponym	none
Pizza	meat	hypernym	none
cheese	onions	hyponym	none
Pizza	Italian	hyponym	none
Pizza	onions	hyponym	none
cheese	meat	hyponym	none
olives	onions	hyponym	none
mushrooms	onions	hyponym	none
Pizza	cheese	hyponym	none
pizza	pizzaiolo	hyponym	none
pizza	knife	hyponym	none
pizza	restaurant	hypernym	none
fork	restaurant	hypernym	none
fork	pizza	hypernym	none
Italy	pizza	hypernym	none
fork	knife	hypernym	none
word "pizza	twelve pizzas	hyponym	none
Foods	pizza	hyponym	none
bread	cheese	hyponym	none
tables	bread	hyponym	none
cheese	ingredients	hyponym	none
cheese	lard	hyponym	none
ingredients	flatbread	hyponym	none
cheese	flatbread	hyponym	none
flatbread	lard	hyponym	none
garlic	cheese	hyponym	none
salt	cheese	hyponym	none
garlic	flatbread	hyponym	none
salt	ingredients	hyponym	none
salt	flatbread	hyponym	none
tomatoes	pizza	hyponym	none
tomatoes	pizza bakeries	hyponym	none
pizza	pizza bakeries	hyponym	none
Neapolitan pizzaiolo	pizza	hypernym	none
archetypal pizza	pizza Margherita	hyponym	none
pizza	pizza Margherita	hyponym	none
pizza maker	pizza	hypernym	none
pizza maker	archetypal pizza	hyponym	none
Neapolitan pizzaiolo	pizza Margherita	hyponym	none
archetypal pizza	pizza	hypernym	none
pizza maker	pizza Margherita	hyponym	none
Neapolitan pizzaiolo	pizza maker	hypernym	none
three different pizzas	mozzarella	hyponym	none
three different pizzas	tomato	hyponym	none
three different pizzas	basil	hypernym	none
basil	pizza	hyponym	none
tomato	pizza	hyponym	none
basil	tomato	hyponym	none
three different pizzas	pizza	hypernym	none
tomato	mozzarella	hyponym	none
basil	mozzarella	hyponym	none
pizza	mozzarella	hyponym	none
Pizza	portion-size slices	hyponym	none
dough	crust	hyponym	none
dough	sauce	hyponym	none
sauce	crust	hyponym	none
uncooked pizza	pizzerias	hypernym	none
pizza	ovens	hyponym	none
fresh dough	sauce	hyponym	none
restaurants	wood	hyponym	none
oven	pizza	hyponym	none
pizza	restaurants	hyponym	none
pizza	wood	hyponym	none
pizza	aluminum	hyponym	none
pizza	cornmeal	hyponym	none
wood-fired pizza oven	Dome-shaped pizza ovens	hyponym	none
Greek pizza	Chicago-style pizza	hyponym	none
Chicago-style pizza	pan	hypernym	none
pan	pizza oven	hyponym	none
Greek pizza	pizza oven	hyponym	none
Chicago-style pizza	pizza oven	hypernym	none
table	ingredients	hyponym	none
table	dough	hyponym	none
ingredients	dough	hyponym	none
