Pizza	Neapolitan	hyponym	none
anchovies	mushrooms	hyponym	none
tomatoes	cheese	hyponym	none
anchovies	meat	hyponym	none
tomatoes	olives	hyponym	none
anchovies	tomatoes	hyponym	none
cheese	olives	hyponym	none
anchovies	Pizza	hypernym	none
anchovies	Italian	hyponym	none
Pizza	olives	hyponym	none
pineapple	onions	hyponym	none
pineapple	cheese	hyponym	none
pineapple	olives	hyponym	none
cheese	Italian	hyponym	none
tomatoes	Pizza	hyponym	none
pineapple	tomatoes	hyponym	none
anchovies	savory dish	hyponym	none
olives	savory dish	hyponym	none
tomatoes	meat	hyponym	none
cheese	mushrooms	hyponym	none
olives	Italian	hyponym	none
olives	meat	hyponym	none
tomatoes	mushrooms	hyponym	none
tomatoes	savory dish	hyponym	none
Pizza	savory dish	hyponym	none
pineapple	anchovies	hyponym	none
anchovies	cheese	hyponym	none
pineapple	Pizza	hypernym	none
anchovies	olives	hyponym	none
cheese	savory dish	hyponym	none
mushrooms	meat	hyponym	none
anchovies	onions	hyponym	none
savory dish	onions	hyponym	none
pineapple	mushrooms	hyponym	none
anchovies	Neapolitan	hyponym	none
Pizza	mushrooms	hyponym	none
tomatoes	onions	hyponym	none
mushrooms	olives	hyponym	none
onions	meat	hyponym	none
tomatoes	Neapolitan	hyponym	none
Pizza	meat	hyponym	none
cheese	onions	hyponym	none
Pizza	Italian	hyponym	none
Pizza	onions	hyponym	none
cheese	meat	hyponym	none
olives	onions	hyponym	none
mushrooms	onions	hyponym	none
Pizza	cheese	hyponym	none
pizza	pizzaiolo	hyponym	none
pizza	knife	hyponym	none
pizza	restaurant	hyponym	none
fork	restaurant	hypernym	none
fork	pizza	hyponym	none
fork	knife	hyponym	none
word "pizza	twelve pizzas	hyponym	none
Foods	pizza	hyponym	none
bread	cheese	hyponym	none
pita bread	cooked vegetables	hyponym	none
tables	bread	hyponym	none
cheese	ingredients	hyponym	none
ingredients	lard	hyponym	none
cheese	lard	hyponym	none
ingredients	flatbread	hyponym	none
cheese	flatbread	hyponym	none
flatbread	lard	hyponym	none
garlic	cheese	hyponym	none
salt	cheese	hyponym	none
garlic	flatbread	hyponym	none
salt	ingredients	hyponym	none
garlic	lard	hyponym	none
salt	lard	hyponym	none
garlic	ingredients	hyponym	none
salt	flatbread	hyponym	none
tomatoes	pizza	hyponym	none
tomatoes	pizza bakeries	hyponym	none
pizza	pizza bakeries	hyponym	none
Neapolitan pizzaiolo	pizza	hypernym	none
archetypal pizza	pizza Margherita	hyponym	none
pizza	pizza Margherita	hyponym	none
pizza maker	pizza	hypernym	none
pizza maker	archetypal pizza	hyponym	none
Neapolitan pizzaiolo	pizza Margherita	hyponym	none
archetypal pizza	pizza	hyponym	none
pizza maker	pizza Margherita	hyponym	none
three different pizzas	mozzarella	hyponym	none
three different pizzas	tomato	hyponym	none
three different pizzas	basil	hyponym	none
basil	pizza	hyponym	none
tomato	pizza	hyponym	none
basil	tomato	hyponym	none
three different pizzas	pizza	hyponym	none
tomato	mozzarella	hyponym	none
basil	mozzarella	hyponym	none
pizza	mozzarella	hyponym	none
Pizza	portion-size slices	hyponym	none
dough	crust	hyponym	none
dough	sauce	hyponym	none
sauce	crust	hyponym	none
uncooked pizza	pizzerias	hypernym	none
pizza	ovens	hyponym	none
fresh dough	sauce	hyponym	none
oven	fresh dough	hyponym	none
restaurants	wood	hyponym	none
oven	pizza	hyponym	none
pizza	restaurants	hyponym	none
pizza	wood	hyponym	none
pizza	aluminum	hyponym	none
pizza	cornmeal	hyponym	none
wood-fired pizza oven	Dome-shaped pizza ovens	hyponym	none
Greek pizza	Chicago-style pizza	hyponym	none
pan	pizza oven	hyponym	none
Greek pizza	pizza oven	hyponym	none
Chicago-style pizza	pizza oven	hypernym	none
table	ingredients	hyponym	none
table	dough	hyponym	none
ingredients	dough	hyponym	none
