anchovies	mushrooms	hypernym	none
tomatoes	cheese	hypernym	none
anchovies	meat	hypernym	none
tomatoes	olives	hypernym	none
anchovies	tomatoes	hypernym	none
cheese	olives	hypernym	none
anchovies	Pizza	hypernym	none
Pizza	olives	hyponym	none
pineapple	cheese	hypernym	none
pineapple	olives	hypernym	none
tomatoes	Pizza	hyponym	none
pineapple	tomatoes	hypernym	none
tomatoes	meat	hypernym	none
cheese	mushrooms	hypernym	none
olives	meat	hypernym	none
tomatoes	mushrooms	hypernym	none
pineapple	anchovies	hypernym	none
anchovies	cheese	hypernym	none
pineapple	Pizza	hypernym	none
anchovies	olives	hypernym	none
mushrooms	meat	hypernym	none
pineapple	mushrooms	hypernym	none
Pizza	mushrooms	hyponym	none
mushrooms	olives	hypernym	none
pineapple	meat	hypernym	none
Pizza	meat	hypernym	none
cheese	meat	hypernym	none
Pizza	cheese	hyponym	none
pizza	pizzaiolo	hypernym	none
word "pizza	twelve pizzas	hyponym	none
Foods	pizza	hyponym	none
bread	cheese	hyponym	none
cheese	flatbread	hypernym	none
garlic	cheese	hypernym	none
garlic	flatbread	hyponym	none
tomatoes	pizza	hypernym	none
pizza	pizza bakeries	hyponym	none
archetypal pizza	pizza Margherita	hyponym	none
pizza	pizza Margherita	hyponym	none
pizza maker	pizza	hypernym	none
pizza maker	archetypal pizza	hyponym	none
archetypal pizza	pizza	hypernym	none
pizza maker	pizza Margherita	hyponym	none
three different pizzas	mozzarella	hypernym	none
three different pizzas	tomato	hypernym	none
tomato	pizza	hypernym	none
three different pizzas	pizza	hypernym	none
tomato	mozzarella	hyponym	none
pizza	mozzarella	hypernym	none
dough	crust	hyponym	none
uncooked pizza	pizzerias	hypernym	none
oven	fresh dough	hyponym	none
oven	pizza	hypernym	none
wood-fired pizza oven	Dome-shaped pizza ovens	hyponym	none
Greek pizza	Chicago-style pizza	hyponym	none
Greek pizza	pizza oven	hyponym	none
Chicago-style pizza	pizza oven	hypernym	none
