Pizza	Neapolitan	hyponym	none
anchovies	mushrooms	hypernym	none
tomatoes	cheese	hypernym	none
pineapple	Neapolitan	hyponym	none
anchovies	meat	hypernym	none
Neapolitan	Italian	none	none
tomatoes	olives	hypernym	none
anchovies	tomatoes	hypernym	none
cheese	olives	hypernym	none
anchovies	Pizza	hypernym	none
anchovies	Italian	hyponym	none
Pizza	olives	hyponym	none
pineapple	onions	hypernym	none
pineapple	cheese	hypernym	none
Italian	onions	none	none
Neapolitan	meat	hypernym	none
pineapple	olives	hypernym	none
cheese	Italian	hyponym	none
Neapolitan	mushrooms	none	none
mushrooms	Italian	hyponym	none
tomatoes	Pizza	hypernym	none
pineapple	tomatoes	hypernym	none
anchovies	savory dish	hyponym	none
olives	savory dish	hyponym	none
tomatoes	meat	hypernym	none
cheese	mushrooms	hypernym	none
olives	Italian	hyponym	none
olives	meat	hypernym	none
tomatoes	mushrooms	hypernym	none
tomatoes	savory dish	hyponym	none
Neapolitan	onions	none	none
tomatoes	Italian	none	none
Neapolitan	olives	hyponym	none
Pizza	savory dish	hyponym	none
mushrooms	savory dish	hypernym	none
pineapple	anchovies	hypernym	none
savory dish	meat	hypernym	none
pineapple	savory dish	none	none
Neapolitan	cheese	hyponym	none
Italian	savory dish	none	none
anchovies	cheese	hypernym	none
pineapple	Pizza	hypernym	none
pineapple	Italian	none	none
anchovies	olives	hypernym	none
cheese	savory dish	hyponym	none
mushrooms	meat	hypernym	none
anchovies	onions	hypernym	none
savory dish	onions	hyponym	none
pineapple	mushrooms	hypernym	none
anchovies	Neapolitan	hyponym	none
Pizza	mushrooms	hyponym	none
tomatoes	onions	hypernym	none
Neapolitan	savory dish	none	none
Italian	meat	none	none
mushrooms	olives	hypernym	none
onions	meat	hypernym	none
pineapple	meat	hypernym	none
tomatoes	Neapolitan	hyponym	none
Pizza	meat	hypernym	none
cheese	onions	hypernym	none
Pizza	Italian	hyponym	none
Pizza	onions	hyponym	none
cheese	meat	hypernym	none
olives	onions	hypernym	none
mushrooms	onions	hypernym	none
Pizza	cheese	hyponym	none
pizza	pizzaiolo	hypernym	none
knife	restaurant	hypernym	none
Italy	fork	none	none
Italy	restaurant	none	none
pizza	knife	hypernym	none
pizza	restaurant	hypernym	none
fork	restaurant	hypernym	none
Italy	knife	none	none
fork	pizza	hypernym	none
Italy	pizza	none	none
fork	knife	hypernym	none
word "pizza	twelve pizzas	hyponym	none
oven	toppings	none	none
Italy	bite	none	none
Foods	pizza	hyponym	none
cheese	cheese.[21][22	none	none
bread	cheese.[21][22	hypernym	none
bread	cheese	hyponym	none
pita bread	cooked vegetables	hyponym	none
tables	bread	hypernym	none
Naples	Modern pizza	none	none
Italy	Modern pizza	none	none
Italy	Naples	none	none
cheese	ingredients	hypernym	none
ingredients	lard	hypernym	none
cheese	lard	hypernym	none
ingredients	flatbread	hypernym	none
cheese	flatbread	hypernym	none
flatbread	lard	hyponym	none
garlic	cheese	hypernym	none
salt	cheese	hyponym	none
garlic	flatbread	hyponym	none
salt	ingredients	hypernym	none
garlic	lard	hyponym	none
salt	lard	hyponym	none
garlic	ingredients	hypernym	none
salt	flatbread	hyponym	none
garlic	salt	hypernym	none
tomatoes	pizza	hypernym	none
tomatoes	pizza bakeries	hyponym	none
pizza	pizza bakeries	hyponym	none
Neapolitan pizzaiolo	archetypal pizza	hypernym	none
Neapolitan pizzaiolo	pizza	hypernym	none
archetypal pizza	pizza Margherita	hyponym	none
pizza	pizza Margherita	hyponym	none
pizza maker	pizza	hypernym	none
pizza maker	archetypal pizza	hyponym	none
Neapolitan pizzaiolo	pizza Margherita	hypernym	none
archetypal pizza	pizza	hypernym	none
pizza maker	pizza Margherita	hyponym	none
Neapolitan pizzaiolo	pizza maker	hypernym	none
three different pizzas	mozzarella	hypernym	none
three different pizzas	tomato	hypernym	none
three different pizzas	basil	hypernym	none
basil	pizza	hypernym	none
tomato	pizza	hypernym	none
basil	tomato	hyponym	none
three different pizzas	pizza	hypernym	none
tomato	mozzarella	hyponym	none
basil	mozzarella	hyponym	none
pizza	mozzarella	hypernym	none
Pizza	portion-size slices	hyponym	none
Pizza	pieces	hyponym	none
pieces	portion-size slices	hypernym	none
dough	crust	hyponym	none
dough	sauce	hypernym	none
sauce	crust	hypernym	none
self-rising crusts	frozen pizzas	hypernym	none
uncooked pizza	pizzerias	hypernym	none
pizza	ovens	hypernym	none
fresh dough	sauce	hypernym	none
oven	fresh dough	hyponym	none
oven	sauce	none	none
restaurants	wood	hypernym	none
oven	pizza	hypernym	none
oven	wood	hyponym	none
oven	restaurants	hypernym	none
pizza	restaurants	hypernym	none
pizza	wood	hypernym	none
pizza	aluminum	hypernym	none
oven	aluminum	none	none
pizza	cornmeal	hyponym	none
wood-fired pizza oven	Dome-shaped pizza ovens	hyponym	none
Greek pizza	pan	none	none
Greek pizza	Chicago-style pizza	hyponym	none
Chicago-style pizza	pan	hypernym	none
pan	pizza oven	hyponym	none
Greek pizza	pizza oven	hyponym	none
Chicago-style pizza	pizza oven	hypernym	none
table	ingredients	hypernym	none
table	dough	hypernym	none
ingredients	dough	hypernym	none
hi tech pizza preparation tables	Pizzerias	hypernym	none
